"Add configurable attributes to the new Attribute Set based on current",設定可能な属性を現在のものをベースにした新しい属性に追加
"Add links to your product files here.",ここの商品ファイルへのリンクを追加
"Add product preview files here.",ここに商品プレビューファイルを追加
"Add selected page(s) to the tree",選択したページをツリーに追加する
"Add selections to my cart",カートに選択した商品を追加する
"Add this attribute to the list of column options in the product grid.",この属性を商品グリッドの列オプションのリストに追加します。
"Add this attribute to the list of filter options in the product grid.",この属性を商品グリッドのフィルターオプションのリストに追加します。
"Add to Cart",カートに入れる
"Add to Column Options",カラムオプションに追加
"Add to Compare",比較リストに入れる
"Add to Gift Registry",ギフトレジストリに追加
"Add to Order",注文に追加
"Add to Order by SKU",SKUによる注文の追加
"Add to Queue",キューに追加
"Add to Shopping Cart",ショッピングカートに追加
"Add to Shopping Cart by SKU",SKUによりショッピングカートに追加
"Add to Wish List",欲しいものリストに追加
"Add to tree.",ツリーに追加。
"Add to:",追加:
Add/Update,追加/アップデート
"Add/Update Complex Data",追加/アップデートコンプレックスデータ
Added,追加済み
"Added On",追加で
"Added for spent money according to reward exchange rates.",報酬の換算レートに応じて利用金額を追加しました。
Adding...,追加しています...
"Additional Address Entries",追加住所情報
"Additional Attribute Table",追加の属性テーブル
"Additional Cache Management",追加キャッシュ管理
"Additional Options",追加オプション
"Additional Settings",追加設定
"Additional attributes usable in category rules",カテゴリルールで使用可能な追加の属性
"Additional data",追加データ
Address,住所
"Address %1 <span>of %2</span>","住所 %1 <span>の %2</span>"
"Address AVS check",アドレスAVSチェック
"Address Attributes",住所属性
"Address Book",アドレス帳
"Address Information",住所情報
"Address Templates",住所表記テンプレート
"Address Type",住所種別
"Address Verification",住所の確認
"Address Verification System Response",住所確認システムレスポンス
Addresses,住所
"Adjust final price to discount value",ディスカウント値に最終価格を調整
"Adjust final price to this percentage",このパーセンテージに最終価格を調整
"Adjustment Fee",調整料
"Adjustment Refund",払戻調整
Admin,管理者
"Admin 1column","アドミン 1カラム"
"Admin Account Sharing",管理者アカウントの共有
"Admin Actions Archive",管理アクションアーカイブ
"Admin Actions Log",管理者アクションログ
"Admin Actions Log Archive",管理者アクションログアーカイブ
"Admin Actions Log Archiving",管理者アクションログアーカイブ
"Admin Actions Logging",管理者アクションログ
"Admin Base URL",管理ページベースURL
"Admin Checkout",管理者チェックアウト
"Admin My Account",管理者アカウント
"Admin Permission Roles",管理者権限
"Admin Permission Users",管理者ユーザー
"Admin Session Lifetime (seconds)",管理者セッションライフタイム(秒)
"Admin Sign In",管理者ログイン
"Admin User Data",管理者ユーザーデータ
"Admin User Emails",管理者メールアドレス
"Admin User ID",管理者ユーザーID
"Admin User Name",管理者ユーザー名
"Admin empty",アドミンが空です
"Admin is a required field in the each row",管理者は各行は必須フィールドです
"Adminhtml Themes List",Adminhtmlのテーマリスト
Administrator,管理者
Adult,成人
"Adult Signature Required",成人の署名が必須
Advanced,高度な設定
"Advanced Admin Section",高度な管理セクション
"Advanced Attribute Properties",拡張属性プロパティ
"Advanced Braintree Settings",拡張Braintree設定
"Advanced Fraud Protection",高度詐欺行為防止
"Advanced Inventory",拡張在庫設定
"Advanced Pricing",特別価格
"Advanced Search",詳細検索
"Advanced Section",高度なセクション
"Advanced Settings",拡張設定
"Advertise PayPal Credit",PayPalクレジットを広告化
"After %remaining_days day(s) these points will expire.","残り %remaining_days 日後にこれらのポイントは期限切れになります。"
"After Adding a Product Redirect to Shopping Cart",商品を追加後にショッピングカート画面にリダイレクトする
"After Discount",値引き後
"After approval by administrator.",管理者が承認した後。
"After number of attempts to login",CAPTCHAを表示するログイン失敗回数
"After selecting a new media storage location, press the Synchronize button to transfer all media to that location. Media will not be available in the new location until the synchronization process is complete.",新しいメディアの置き場所を選択後、同期ボタンを押してその場所にすべてのメディアを移動してください。同期プロセスが完了するまでメディアは新しい場所で有効になりません
"After you make your selections, click the ""Create"" button. Then stand by while the System Report is generated. This may take a few minutes. You will receive a notification once this step is completed.","選択した後、 ""作成"" ボタンをクリックします。その後、システムレポートが生成されている間待機します。これには数分かかることがあります。この手順が完了すると、通知が届きます。"
"Aggregated Information",統計情報
"Agreement Information",合意情報
"Alert Email Sender",通知メール送信者
"Alert me when this item is available.",この商品が入荷したら通知してください。
"Alert subscription has been saved.",更新通知を購読しました。
All,全て
"All Admin Events",すべての管理イベント
"All Allowed Countries",全ての許可された国
"All Cache",全てのキャッシュ
"All Configurable Cron Jobs",すべての設定可能なCronジョブ
"All Countries",全ての国
"All Crontab Events",すべてのCrontabイベント
"All Customer Groups",すべての顧客グループ
"All Customers",全ての顧客
"All Doc Events",すべてのドキュメントイベント
"All Eav Attributes",すべてのEav属性
"All Files",全てのファイル
"All Forms",すべてのフォーム
"All Frontend Events",すべてのフロントエンドイベント
"All Global Cron Jobs",すべてのグローバルCronジョブ
"All Global events",すべてのグローバルイベント
"All Items",すべての商品
"All Pages",全てのページ
"All Product Types",全ての商品種別
"All REST Events",すべてのRESTイベント
"All Reviews",全てのレビュー
"All Reviews of Customer `%1`","顧客のすべてのレビュー `%1`"
"All Reviews of Product `%1`","商品のすべてのレビュー `%1`"
"All SOAP Events",すべてのSOAPイベント
"All Store Views",全てのストアビュー
"All Stores",すべての店舗
"All Themes",全てのテーマ
"All Users",すべてのユーザー
"All Websites",すべてのウェブサイト
"All Websites [%1]",すべてのウェブサイト[%1]
"All Wish Lists",すべての欲しいものリスト
"All countries",全ての国
"All other open sessions for this account were terminated.",このアカウントの他のすべてのログインセッションは期限切れになりました。
